ip,app,device,os,channel,hour,day,minute,dayofweek,ip_click_count,app_click_count,device_click_count,os_click_count,channel_click_count,ip_hour_click_count,ip_app_click_count,ip_device_click_count,ip_channel_click_count,ip_unique_apps,ip_unique_devices,ip_unique_os,ip_unique_channels,time_since_prev_click_sec,very_fast_repeat_click,anomaly_score,anomaly_flag,conversion_probability,low_quality_score,anomaly_score_scaled,risk_score,decision
193726,2,1,36,477,16,6,7,0,7,53879,467914,1857,20041,7,6,7,6,2,1,1,2,41.0,0,-0.17606248063873725,0,0.005497444,0.99450254,0.19171253808114658,0.7536655544274262,monitor
42577,24,1,13,105,16,6,3,0,12,7394,467914,110115,6214,12,6,12,6,2,1,1,2,6.0,0,-0.17801770815034285,0,0.015307684,0.98469234,0.1866002893457302,0.745264709472939,monitor
160548,12,1,13,245,16,6,6,0,12,69497,467914,110115,42657,12,4,12,8,3,1,1,2,0.0,1,-0.1930254245785082,0,0.010497444,0.98950255,0.1473602628649386,0.7368598275167082,monitor
464,15,1,3,386,16,6,6,0,20,56109,467914,7303,1496,20,4,16,1,7,2,4,14,2.0,1,-0.22068965697016263,0,0.0064827697,0.9935172,0.0750277919780271,0.7179703856471495,monitor
11163,15,1,19,140,16,6,2,0,17,56109,467914,120453,14757,17,4,17,2,8,1,4,9,5.0,1,-0.22305193822996366,0,0.014134542,0.9858655,0.06885123742801538,0.7107611670886952,monitor
88706,2,1,13,435,16,6,8,0,22,53879,467914,110115,3668,22,3,22,1,14,1,3,18,2.0,1,-0.22747403077778877,0,0.008896501,0.9911035,0.05728898346967742,0.7109591302291967,monitor
96827,26,1,10,266,16,6,8,0,22,3946,467914,14836,1580,22,1,22,1,12,1,2,19,4.0,1,-0.19455495287555935,0,0.014717782,0.98528224,0.1433610714378692,0.7327058850795847,monitor
119934,3,1,22,173,16,6,9,0,47,65991,467914,18179,2309,47,6,47,1,10,1,10,23,1.0,1,-0.2079357033006276,0,0.05869529,0.9413047,0.10837500253619756,0.6914257554987133,monitor
92719,2,1,3,364,16,6,8,0,54,53879,467914,7303,3222,54,50,47,50,5,2,12,5,13.0,0,-0.10906489929369434,0,0.0020493485,0.9979507,0.3668882137885174,0.8086319472298169,block
43872,12,1,3,259,16,6,1,0,52,69497,467914,7303,24335,52,6,48,8,19,3,9,28,5.0,1,-0.18684550852543097,0,0.0013865437,0.9986135,0.1635186218486354,0.748085032202784,monitor
2805,18,1,12,121,16,6,6,0,113,38763,467914,5578,18947,112,13,108,5,19,2,18,44,30.0,0,-0.140417351986175,0,0.007029909,0.9929701,0.2849123129391498,0.7805527820928045,monitor
19115,12,1,13,265,16,6,8,0,18,69497,467914,110115,11005,18,1,18,1,7,1,2,11,86.0,0,-0.18738902800670215,0,0.008768157,0.99123186,0.1620975049891856,0.7424915704893704,monitor
195410,15,1,13,259,16,6,3,0,8,56109,467914,110115,24335,8,1,8,1,5,1,1,7,2.0,1,-0.22266214083985258,0,0.46283552,0.53716445,0.06987042379013217,0.3969762240398869,allow
91618,64,1,25,459,16,6,9,0,3,6423,467914,11933,10801,3,1,3,2,3,1,1,2,-1.0,0,-0.18159767052083325,0,0.012264463,0.9877355,0.17723991670738243,0.7445868080810624,monitor
193434,12,1,18,326,16,6,1,0,132,69497,467914,24717,2124,132,30,120,18,15,2,19,37,4.0,1,-0.15362859565467757,0,0.0013711373,0.99862885,0.25036944601615013,0.774151008289098,monitor
43279,9,1,25,442,16,6,7,0,9,59537,467914,11933,10237,9,1,9,1,7,1,3,8,0.0,1,-0.23995944297577781,0,0.03078988,0.96921015,0.024643916672357807,0.6858402427392867,monitor
90485,12,1,19,245,16,6,8,0,309,69497,467914,120453,42657,309,108,263,29,15,2,16,39,2.0,1,-0.06654800324893795,0,0.0053975508,0.99460244,0.4780553013772891,0.8396382996645906,block
87002,15,1,17,480,16,6,2,0,16,56109,467914,26717,4330,16,2,16,1,11,1,1,14,-1.0,0,-0.2162900917323483,0,0.008831614,0.9911684,0.08653114475405692,0.7197771973538294,monitor
37649,12,1,15,328,16,6,2,0,10,69497,467914,11772,4172,10,4,10,4,2,1,3,4,-1.0,0,-0.1994950140385675,0,0.0033541496,0.99664587,0.13044450736357932,0.7367854537257974,monitor
71818,12,1,22,259,16,6,4,0,4,69497,467914,18179,24335,4,2,4,1,3,1,1,4,-1.0,0,-0.20026218576098836,0,0.03352066,0.96647936,0.12843861667080128,0.715067131780873,monitor
115690,9,1,19,134,16,6,5,0,10,59537,467914,120453,43940,10,3,10,1,5,1,3,7,0.0,1,-0.21763462523741334,0,0.19372344,0.80627656,0.08301565120141702,0.5892982753202944,monitor
101459,1,1,19,134,16,6,4,0,227,19091,467914,120453,43940,227,38,227,75,4,1,1,3,1.0,1,-0.06825561589600293,0,0.0008110796,0.9991889,0.4735904805092714,0.8415093383857221,block
112577,15,1,19,140,16,6,1,0,32,56109,467914,120453,14757,32,3,32,3,11,1,6,16,16.0,0,-0.20894961153292252,0,0.06540928,0.9345907,0.10572398057194468,0.6859306822735426,monitor
159360,15,1,13,412,16,6,6,0,8,56109,467914,110115,1094,8,1,8,1,8,1,1,7,-1.0,0,-0.20487906916746024,0,0.18678252,0.81321746,0.11636705148659485,0.604162308420069,monitor
191991,18,1,19,439,16,6,6,0,89,38763,467914,120453,4807,89,6,88,3,22,2,9,41,22.0,0,-0.15531666951129625,0,0.016867459,0.98313254,0.24595571237770433,0.7619794984995356,monitor
168652,1,2,19,134,16,6,0,0,6,19091,26018,120453,43940,6,1,6,2,4,1,1,3,2.0,1,-0.11971988019776764,0,0.011671225,0.98832875,0.3390290964584815,0.7935388275665423,monitor
97724,18,1,19,107,16,6,1,0,21,38763,467914,120453,14818,21,2,21,2,8,1,4,8,-1.0,0,-0.21050035109993798,0,0.14845392,0.85154605,0.10166932895550708,0.6265830092274236,monitor
5348,3,1,8,417,16,6,8,0,1598,65991,467914,15263,2018,1598,233,1407,13,35,6,49,82,1.0,1,0.018518792276668528,1,0.0022818716,0.99771816,0.7004757692105121,0.9085454335715337,block
180071,8,1,13,145,16,6,0,0,13,32361,467914,110115,31640,13,6,13,6,4,1,1,4,0.0,1,-0.19898357624970142,0,0.062989004,0.937011,0.13178174161067097,0.6954422130082563,monitor
193448,9,2,65,234,16,6,7,0,155,59537,26018,322,2887,155,16,38,4,21,2,18,43,0.0,1,-0.1183920687984053,0,0.0014605263,0.99853945,0.3425008674452181,0.8017278498408043,block
73313,18,1,13,107,16,6,9,0,42,38763,467914,110115,14818,42,5,34,4,14,2,7,26,0.0,1,-0.21330208910015752,0,0.09964864,0.90035135,0.09434374588981645,0.6585490477629166,monitor
177243,2,1,17,401,16,6,9,0,29,53879,467914,26717,2552,29,2,29,1,14,1,5,20,1.0,1,-0.21695314762345946,0,0.012105899,0.9878941,0.08479748121836955,0.716965120887575,monitor
3964,15,1,17,245,16,6,8,0,454,56109,467914,26717,42657,454,61,428,47,24,3,40,67,0.0,1,-0.0748296732643371,0,0.008883602,0.9911164,0.4564015772904216,0.8307019682814258,block
37135,15,1,8,3,16,6,9,0,226,56109,467914,15263,2921,226,52,197,30,22,3,16,42,4.0,1,-0.12231754776065173,0,0.0072926152,0.9927074,0.3322370875313561,0.7945662745366895,monitor
6702,8,1,22,145,16,6,5,0,10,32361,467914,18179,31640,10,3,8,3,7,3,4,6,38.0,0,-0.1557210436000453,0,0.036280945,0.96371907,0.2448984129526646,0.7480728668957481,monitor
93934,15,1,16,140,16,6,3,0,10,56109,467914,9294,14757,10,2,8,1,7,2,4,7,0.0,1,-0.22920380075325059,0,0.07043909,0.9295609,0.052766228794261585,0.6665225103733554,monitor
17703,27,1,19,122,16,6,9,0,38,2478,467914,120453,5972,38,1,38,1,13,1,3,20,2.0,1,-0.19615075747249477,0,0.057699215,0.9423008,0.13918859023850458,0.7013671465486326,monitor
7255,3,1,13,417,16,6,7,0,82,65991,467914,110115,2018,82,11,80,1,16,2,8,28,0.0,1,-0.2093918619646904,0,0.016575012,0.98342496,0.10456764751242975,0.719767761390112,monitor
2565,15,1,18,265,16,6,6,0,40,56109,467914,24717,11005,40,6,40,2,17,1,7,30,49.0,0,-0.18750702696028998,0,0.009538578,0.9904614,0.16178897823325605,0.741859650032019,monitor
151908,20,1,6,259,16,6,7,0,140,7931,467914,12778,24335,140,10,114,13,22,3,19,47,0.0,1,-0.14702366040736342,0,0.011372131,0.98862785,0.26763908428850686,0.7723312150326458,monitor
121475,9,1,19,215,16,6,8,0,58,59537,467914,120453,13005,58,14,41,4,14,3,9,22,19.0,0,-0.17302111793892772,0,0.06229489,0.9377051,0.19966465747582302,0.7162929848320108,monitor
91181,2,1,19,243,16,6,6,0,14,53879,467914,120453,2057,14,2,14,1,8,1,4,13,0.0,1,-0.22839809291360813,0,0.031752862,0.9682471,0.05487287820456206,0.694234862271183,monitor
50284,12,1,19,178,16,6,6,0,94,69497,467914,120453,21830,94,18,94,10,20,1,5,34,2.0,1,-0.1929702223564404,0,0.0007443463,0.99925566,0.14750459772534902,0.7437303035920493,monitor
2076,13,1,35,477,16,6,7,0,229,7335,467914,4928,20041,229,4,216,10,28,4,26,62,11.0,0,-0.0579798557046024,0,0.001315743,0.9986842,0.5004580658578381,0.8492163968653531,block
1319,9,1,19,442,16,6,7,0,23,59537,467914,120453,10237,23,3,23,2,8,1,2,13,2.0,1,-0.23389652206878353,0,0.021369636,0.97863036,0.040496373512154626,0.6971901608520168,monitor
69267,2,1,19,477,16,6,8,0,49,53879,467914,120453,20041,49,7,49,6,15,1,3,28,5.0,1,-0.2057430346648002,0,0.0024705364,0.99752945,0.11410807830060861,0.7325030424057405,monitor
96298,18,1,6,107,16,6,3,0,19,38763,467914,12778,14818,19,10,19,8,7,1,4,10,7.0,0,-0.21512755762112346,0,0.0039255726,0.99607444,0.08957077237013279,0.7241233264566759,monitor
19108,18,1,22,121,16,6,3,0,58,38763,467914,18179,18947,58,20,58,20,3,1,1,2,9.0,0,-0.15161291175592567,0,0.0020737299,0.9979263,0.255639767449962,0.7752403067951997,monitor
36340,2,1,13,377,16,6,4,0,34,53879,467914,110115,2496,33,2,34,1,13,1,2,16,1.0,1,-0.23432888759494508,0,0.004014211,0.9959858,0.03936588608742424,0.7089998121366521,monitor
43793,12,1,6,265,16,6,3,0,715,69497,467914,12778,11005,715,108,643,18,28,4,34,69,1.0,1,-0.08144179254602713,0,0.00072642794,0.9992736,0.43911315523436945,0.831225447424803,block
6437,15,1,13,140,16,6,2,0,198,56109,467914,110115,14757,198,31,189,3,21,4,12,55,1.0,1,-0.14784021778594547,0,0.0034501003,0.9965499,0.265504067058403,0.7772361471995827,monitor
63733,9,1,19,215,16,6,4,0,14,59537,467914,120453,13005,14,2,14,1,7,1,2,13,0.0,1,-0.24080745322190578,0,0.19502497,0.80497503,0.02242666099103416,0.5702105212617878,monitor
9738,25,1,18,259,16,6,3,0,17,7340,467914,24717,24335,17,4,17,4,5,1,1,8,5.0,1,-0.2016954022500238,0,0.01057885,0.9894211,0.12469124755894148,0.7300021408845038,monitor
93542,15,1,35,245,16,6,1,0,110,56109,467914,4928,42657,110,10,80,11,17,3,13,30,0.0,1,-0.17061898331592695,0,0.0018306988,0.9981693,0.20594541488939438,0.7605021126832184,monitor
81781,12,1,13,245,16,6,3,0,51,69497,467914,110115,42657,51,17,51,34,3,1,2,2,0.0,1,-0.1610144771340447,0,0.0012749953,0.998725,0.23105790143696028,0.7684248385592924,monitor
90402,18,1,25,107,16,6,1,0,24,38763,467914,11933,14818,24,3,24,2,12,1,3,19,24.0,0,-0.21935253257982568,0,0.0073962337,0.9926038,0.07852391323911816,0.7183797833963265,monitor
188387,8,2,19,145,16,6,3,0,908,32361,26018,120453,31640,908,77,203,73,26,3,34,70,1.0,1,-0.012640724319004648,0,0.0022017665,0.9977982,0.619004330021522,0.8841600301809256,block
150009,8,1,19,145,16,6,7,0,19,32361,467914,120453,31640,19,6,19,6,6,1,1,8,1.0,1,-0.21303428423779625,0,0.5585622,0.44143778,0.09504396367051887,0.33751964166158044,allow
115592,9,1,13,215,16,6,0,0,47,59537,467914,110115,13005,47,2,47,2,5,1,2,4,-1.0,0,-0.18728487630625934,0,0.06982168,0.93017834,0.16236982593174587,0.699835782793867,monitor
70729,21,1,19,128,16,6,6,0,29,10101,467914,120453,10067,29,1,29,1,6,1,1,6,144.0,0,-0.15450243572426337,0,0.024799682,0.9752003,0.24808465421356973,0.7570655911569543,monitor
73839,15,1,19,315,16,6,8,0,74,56109,467914,120453,2038,74,6,74,1,19,1,7,37,2.0,1,-0.19176295783927438,0,0.021656832,0.9783432,0.1506611799975199,0.730038556330799,monitor
102280,8,1,26,145,16,6,2,0,138,32361,467914,2586,31640,138,5,115,4,17,3,16,36,1.0,1,-0.1648389405721582,0,0.17463428,0.8253657,0.22105824244122202,0.6440734603765621,monitor
172301,8,1,8,145,16,6,2,0,41,32361,467914,15263,31640,41,3,40,3,14,2,4,21,1.0,1,-0.2159242962546029,0,0.12030837,0.8796916,0.08748757435492178,0.64203038094524,monitor
68681,15,1,19,245,16,6,8,0,46,56109,467914,120453,42657,46,2,46,1,10,1,6,17,36.0,0,-0.17463850911751994,0,0.022560703,0.9774393,0.1954357347758546,0.7428382194600086,monitor
103077,14,1,17,463,16,6,7,0,34,17431,467914,26717,1923,34,3,34,1,9,1,9,18,1.0,1,-0.20719728862989184,0,0.022155687,0.9778443,0.11030570341078882,0.7175826897410406,monitor
186002,20,1,19,259,16,6,6,0,10,7931,467914,120453,24335,10,1,10,1,6,1,1,7,0.0,1,-0.21187506780739296,0,0.54898226,0.45101774,0.09807491669016855,0.34513489713954265,allow
36434,8,1,25,145,16,6,2,0,180,32361,467914,11933,31640,180,18,170,18,13,2,12,23,20.0,0,-0.1193065108761941,0,0.040827405,0.9591726,0.3401099153293959,0.7734537872056303,monitor
49729,9,2,13,215,16,6,2,0,28,59537,26018,110115,13005,28,4,11,1,12,3,7,15,0.0,1,-0.1480301987443045,0,0.009874553,0.9901254,0.26500733207060273,0.7725899562549393,monitor
84378,3,1,19,205,16,6,5,0,17,65991,467914,120453,10651,17,3,17,1,13,1,3,16,44.0,0,-0.21050939554843295,0,0.046477243,0.95352274,0.10164568082754932,0.6979596294649396,monitor
163219,15,1,19,245,16,6,8,0,73,56109,467914,120453,42657,73,13,56,11,16,2,13,39,0.0,1,-0.17855783217016746,0,0.0027912399,0.9972088,0.18518805045233977,0.7536025629590357,monitor
10456,2,1,26,243,16,6,8,0,78,53879,467914,2586,2057,78,4,78,2,21,1,10,30,18.0,0,-0.16290532874876462,0,0.017965654,0.9820343,0.2261139735723846,0.7552581961496267,monitor
205164,3,1,12,442,16,6,4,0,232,65991,467914,5578,10237,232,27,209,8,21,3,24,56,8.0,0,-0.1147364471632919,0,0.0036047231,0.9963953,0.35205906308758744,0.8030944039734259,block
29489,2,1,13,237,16,6,3,0,86,53879,467914,110115,3587,86,9,69,4,19,3,16,42,21.0,0,-0.14075460156573172,0,0.0047967853,0.9952032,0.2840305210625652,0.7818513763390638,monitor
37892,9,1,6,134,16,6,6,0,189,59537,467914,12778,43940,189,29,173,21,20,2,21,42,1.0,1,-0.14457754410686358,0,0.024632463,0.97536755,0.2740348386903272,0.7649677100223203,monitor
11549,5,1,19,377,16,6,0,0,16,489,467914,120453,2496,16,1,16,1,10,1,3,12,44.0,0,-0.17138132798474298,0,0.23597117,0.76402885,0.20395214528472022,0.5960058425981725,monitor
120538,14,1,13,489,16,6,0,0,28,17431,467914,110115,3755,28,2,28,1,13,1,3,17,0.0,1,-0.21093958283352904,0,0.007019226,0.9929808,0.10052088875543966,0.7252428054182883,monitor
41666,8,1,18,145,16,6,0,0,170,32361,467914,24717,31640,170,13,167,12,20,2,11,32,1.0,1,-0.16098995037571973,0,0.021902291,0.97809774,0.23112203049022212,0.7540050308923669,monitor
121308,15,1,22,278,16,6,5,0,17,56109,467914,18179,1107,17,1,17,1,12,1,1,15,-1.0,0,-0.2147195947382986,0,0.037310828,0.96268916,0.09063745525968844,0.7010736614092969,monitor
73516,12,2,9,140,16,6,7,0,3133,69497,26018,12357,14757,3133,842,401,60,32,7,53,86,1.0,1,0.10109729901110354,1,0.0014794285,0.99852055,0.9163902160561463,0.9738814221929426,block
39374,28,1,13,135,16,6,1,0,29,2411,467914,110115,7919,29,1,29,1,6,1,2,6,3.0,1,-0.19784206227563644,0,0.019123066,0.9808769,0.13476640878404847,0.7270437803813388,monitor
22866,26,1,13,266,16,6,2,0,79,3946,467914,110115,1580,79,1,79,1,18,1,8,36,1.0,1,-0.17434134596074857,0,0.2093404,0.7906596,0.19621271441806984,0.6123255448056151,monitor
36759,12,1,13,178,16,6,0,0,22,69497,467914,110115,21830,22,3,22,2,12,1,2,20,0.0,1,-0.21728671387644388,0,0.006956818,0.9930432,0.08392531997632727,0.720307824989175,monitor
41666,12,1,10,245,16,6,1,0,170,69497,467914,14836,42657,170,34,167,44,20,2,11,32,16.0,0,-0.08245157069602116,0,0.00059721665,0.99940276,0.43647293201752296,0.8305238007058733,block
23912,18,1,13,107,16,6,7,0,3,38763,467914,110115,14818,3,1,3,1,3,1,2,3,-1.0,0,-0.20221788807288693,0,0.09335543,0.9066446,0.12332512649561235,0.6716487220307149,monitor
53922,2,1,19,477,16,6,7,0,8,53879,467914,120453,20041,8,2,8,1,4,1,3,5,120.0,0,-0.1785467397646749,0,0.0020894234,0.99791056,0.18521705328480584,0.7541025252910143,monitor
34508,18,1,6,107,16,6,3,0,14,38763,467914,12778,14818,14,1,14,1,11,1,3,13,124.0,0,-0.1908486369750002,0,0.026576672,0.9734233,0.15305181518161268,0.7273118501155494,monitor
104728,3,1,17,442,16,6,8,0,16,65991,467914,26717,10237,16,2,16,1,9,1,3,11,0.0,1,-0.23477026364601083,0,0.020366613,0.9796334,0.038211839233280365,0.6972069432838086,monitor
43134,8,1,13,145,16,6,1,0,39,32361,467914,110115,31640,39,11,39,11,8,1,2,10,38.0,0,-0.17148071879034227,0,0.005889307,0.9941107,0.20369227244781454,0.7569851741621703,monitor
43061,2,1,18,237,16,6,3,0,10,53879,467914,24717,3587,10,2,10,2,5,1,3,7,-1.0,0,-0.21828813840448175,0,0.019636797,0.9803632,0.08130693861319248,0.7106462849035073,monitor
5704,27,1,19,153,16,6,8,0,38,2478,467914,120453,11033,38,2,38,2,15,1,3,27,2.0,1,-0.19683737682250507,0,0.048646994,0.951353,0.1373933163468642,0.7071650745625676,monitor
176806,12,2,18,178,16,6,5,0,38,69497,26018,24717,21830,38,11,31,8,9,2,6,15,0.0,1,-0.15534732643079907,0,0.0011358107,0.9988642,0.24587555505737727,0.7729675882396253,monitor
17149,18,2,18,121,16,6,8,0,661,38763,26018,24717,18947,661,66,93,39,27,4,42,64,1.0,1,-0.03355395196836808,0,0.015855761,0.9841442,0.5643234189923305,0.8581979732684999,block
108858,12,1,15,178,16,6,3,0,428,69497,467914,11772,21830,426,33,356,15,26,3,36,67,0.0,1,-0.11915458275240165,0,0.006170182,0.99382985,0.3405071552179111,0.7978330032700852,monitor
5314,11,1,19,325,16,6,2,0,1733,4909,467914,120453,573,1732,16,1541,3,38,6,51,78,0.0,1,0.04777098870005969,1,0.20827767,0.7917223,0.7769602209103706,0.7872936627201021,monitor
53806,12,1,13,178,16,6,0,0,10,69497,467914,110115,21830,10,4,10,3,4,1,2,5,9.0,0,-0.19179418770567486,0,0.004009379,0.99599063,0.15057952461774166,0.7423673011604995,monitor
41735,2,1,15,243,16,6,7,0,11,53879,467914,11772,2057,11,1,11,1,8,1,1,8,48.0,0,-0.20099653695670072,0,0.011511312,0.9884887,0.12651854038845134,0.7298975982684214,monitor
79909,14,2,9,123,16,6,8,0,509,17431,26018,12357,2003,509,22,18,2,27,5,34,68,1.0,1,-0.022205628970770275,0,0.001993216,0.99800676,0.5939953878804548,0.8768033193136604,block
146235,9,1,14,442,16,6,0,0,51,59537,467914,7316,10237,51,4,51,2,6,1,3,7,0.0,1,-0.21509741825016698,0,0.013542419,0.9864576,0.0896495764786797,0.7174151595036625,monitor
86912,3,1,28,280,16,6,4,0,4,65991,467914,3765,22283,4,1,4,1,3,1,1,4,1.0,1,-0.21642408500646998,0,0.0151889,0.9848111,0.08618079834060026,0.7152220106508618,monitor
29502,21,1,17,128,16,6,3,0,64,10101,467914,26717,10067,64,4,62,4,16,2,11,28,2.0,1,-0.20833233419213576,0,0.0498971,0.9501029,0.10733794891379096,0.697273408542698,monitor
12479,3,1,1,402,16,6,3,0,132,65991,467914,5347,488,132,13,120,5,15,2,20,23,2.0,1,-0.1825683104627805,0,0.024348946,0.975651,0.1747020264688753,0.735366290218342,monitor
149239,8,1,13,145,16,6,0,0,12,32361,467914,110115,31640,12,6,12,6,4,1,1,3,2.0,1,-0.1958402244211257,0,0.3249444,0.6750556,0.14000052756535966,0.5145390765263675,monitor
32619,3,1,13,173,16,6,5,0,25,65991,467914,110115,2309,25,2,21,1,11,2,3,12,43.0,0,-0.19948763412044762,0,0.021528553,0.97847146,0.13046380331602062,0.7240691675260257,monitor
35977,9,1,17,134,16,6,9,0,7,59537,467914,26717,43940,7,1,6,2,5,2,2,4,0.0,1,-0.1847741343604406,0,0.116213754,0.88378626,0.16893455421082393,0.6693307430599695,monitor
110821,18,3032,607,107,16,6,4,0,21,38763,4083,4375,14818,21,8,6,6,9,2,5,11,63.0,0,-0.11539123392457473,0,0.0006627735,0.99933726,0.35034702048770267,0.804640191275095,block
48170,24,2,37,105,16,6,8,0,240,7394,26018,6729,6214,240,4,22,4,22,3,30,48,6.0,0,-0.04768923712313722,0,0.0015990159,0.998401,0.5273645007957073,0.8570900226935462,block
41142,3,1,19,280,16,6,6,0,49,65991,467914,120453,22283,49,3,45,4,12,2,10,12,1.0,1,-0.20940911840270243,0,0.034153473,0.96584654,0.10452252785096776,0.7074493234149521,monitor
48460,18,1,15,121,16,6,7,0,3,38763,467914,11772,18947,3,1,3,1,3,1,1,2,-1.0,0,-0.2022300991496901,0,0.014837356,0.9851626,0.12329319872169628,0.7266017787388234,monitor
149376,2,1,19,122,16,6,7,0,23,53879,467914,120453,5972,23,1,23,1,10,1,2,16,1.0,1,-0.23188013327920942,0,0.031079283,0.9689207,0.04576853799348551,0.6919750329480334,monitor
8185,8,1,19,145,16,6,6,0,70,32361,467914,120453,31640,70,3,55,3,16,2,9,30,1.0,1,-0.2043939735394737,0,0.11992865,0.88007134,0.11763541002595161,0.6513405683622472,monitor
74195,3,1,13,489,16,6,3,0,18,65991,467914,110115,3755,18,4,18,1,10,1,1,16,10.0,0,-0.21603108454278336,0,0.011398678,0.9886013,0.08720835964053826,0.7181834009890853,monitor
124012,9,1,15,134,16,6,6,0,36,59537,467914,11772,43940,36,14,29,4,9,3,8,16,0.0,1,-0.19653324657636934,0,0.014291403,0.9857086,0.1381885125360445,0.7314525578654276,monitor
190149,3,1,19,280,16,6,9,0,5,65991,467914,120453,22283,5,1,5,1,3,1,1,3,0.0,1,-0.20056032880217117,0,0.094674736,0.9053253,0.1276590749672333,0.6720253922060513,monitor
6826,14,1,19,463,16,6,6,0,4,17431,467914,120453,1923,4,1,4,1,4,1,2,4,1.0,1,-0.20850803654462857,0,0.0063336585,0.99366635,0.10687854757864738,0.7276299800603374,monitor
171419,8,1,49,145,16,6,1,0,14,32361,467914,1780,31640,14,6,14,6,6,1,2,5,0.0,1,-0.21330637181519624,0,0.009787332,0.9902127,0.09433254806019771,0.7214486158127126,monitor
37277,2,1,14,243,16,6,9,0,7,53879,467914,7316,2057,7,1,7,1,4,1,1,5,179.0,0,-0.14604614557791135,0,0.017363457,0.9826366,0.2701949499977682,0.7689040727297382,monitor
122548,3,1,22,489,16,6,3,0,40,65991,467914,18179,3755,40,9,40,1,10,1,8,18,8.0,0,-0.2094580638313338,0,0.012487071,0.98751295,0.10439455235750732,0.722577392234657,monitor
108260,14,1,18,480,16,6,8,0,49,17431,467914,24717,4330,49,7,48,4,15,2,5,34,0.0,1,-0.20381807363169513,0,0.0030888915,0.9969111,0.11914119058488498,0.7335801271606645,monitor
38413,21,1,13,128,16,6,6,0,57,10101,467914,110115,10067,57,4,57,4,18,1,6,27,15.0,0,-0.1831935554747176,0,0.011473587,0.9885264,0.17306722540218203,0.7438886682348209,monitor
53651,64,1,13,459,16,6,0,0,60,6423,467914,110115,10801,60,1,60,2,17,1,3,28,0.0,1,-0.19388809377061772,0,0.009298395,0.9907016,0.14510467907212307,0.7370225049865905,monitor
1602,3,1,28,115,16,6,8,0,7,65991,467914,3765,5251,7,3,7,1,4,1,1,6,0.0,1,-0.2111998969634586,0,0.004680918,0.99531907,0.09984025666856271,0.7266754189424023,monitor
2076,24,2,42,105,16,6,9,0,229,7394,26018,836,6214,229,2,8,2,28,4,26,62,1.0,1,-0.04222419124219412,0,0.0038003128,0.99619967,0.5416537196860968,0.8598358890839296,block
133522,2,1,13,477,16,6,4,0,366,53879,467914,110115,20041,366,33,317,13,24,2,25,64,4.0,1,-0.12351896509436677,0,0.0004084851,0.9995915,0.32909579363663777,0.7984428026890749,monitor
3219,3,1,13,115,16,6,1,0,58,65991,467914,110115,5251,58,14,58,3,13,1,6,21,4.0,1,-0.19654859535899843,0,0.010700681,0.9892993,0.13814838073853244,0.7339539865917074,monitor
42478,20,1,3,259,16,6,5,0,153,7931,467914,7303,24335,153,7,136,24,19,2,11,37,0.0,1,-0.15710006768478468,0,0.014961977,0.98503804,0.24129273837440113,0.7619144390393284,monitor
